Año,Fecha aaaa-mm,Fecha aaaa-mm-dd,Pais Destino,Posición,Descripción Arancel,Descripción Arancel País,Cod. Armonizado/Producto Ingles,Desc. Cod. Armonizado Ingles,TOTAL Cantidad 1,Unidad Comercial 1,TOTAL Valor FOB (US$),Valor FOB Unitario US$ (Cantidad-1),TOTAL Peso Bruto (Kg),Via,Aduana,Exportador,Dirección,Ciudad domicilio,Estado domicilio,Empresa Extranjera,Empresa Extranjera Dirección,Puerto Embarque,Producto
2019,2019-02,05/02/2019,ESPAÑA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19008,KILOGRAMO,35376.02,1.86,20792,MARITIMA,ALTAMIRA - TAMPS,MEVI AGUACATES DE CALIDAD S A DE C V,VERDUZCO COL CENTRO,TANCITARO,MICHOACAN,REYES GUTIERREZ S L,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-02,06/02/2019,ANGOLA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,18560.01,0.97,19200,MARITIMA,MANZANILLO - COL,CALAVO DE MEXICO SA DE CV,LBTO ORIENTE 2650 QUIRINDAVARA URUAPAN MICH STA ROSA Y HOSPITAL REGIONAL,URUAPAN,MICHOACAN,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,COLIMA,Aguacate
2019,2019-02,11/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,44960.01,2.34,22400,MARITIMA,MANZANILLO - COL,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,ROYAL CO LTD,KYOTO SEIKA CENTER BLDG CHUDOJI MINAMIMACHI,COLIMA,Aguacate
2019,2019-02,05/02/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,49764.01,2.36,22904,MARITIMA,ALTAMIRA - TAMPS,MEVI AGUACATES DE CALIDAD S A DE C V,VERDUZCO COL CENTRO,TANCITARO,MICHOACAN,HL HALL INTERNATIONAL,62 RUE DE TOULOUSE BATIMENT B3,TAMAULIPAS,Aguacate
2019,2019-02,22/02/2019,ESPAÑA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,41600,KILOGRAMO,88080.59,2.12,43600,MARITIMA,MANZANILLO - COL,PELSA AGROPECUARIA SA DE CV,CARR A SAN MARTIN HGO KM 7 SAN ISIDRO PALO VERDE SR,SAN MARTIN HIDALGO,JALISCO,JOSE LUIS MONTOSA S L,DESCONOCIDA,COLIMA,Aguacate
2019,2019-02,20/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19144,KILOGRAMO,44304.02,2.31,21456.4,MARITIMA,LAZARO CARDENAS - MICH,FRUTAS FINAS DE VALLES DE MICHOACAN S A DE C V,CALZADA LAZARO CARADENAS 2000 SANTA CLARA DEL COBRE C IRA Y C,SALVADOR ESCALANTE,MICHOACAN,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,MICHOACAN,Aguacate
2019,2019-02,19/02/2019,SINGAPUR,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21600,KILOGRAMO,61400.03,2.84,23416,MARITIMA,MANZANILLO - COL,COMERCIALIZADORA ALCRIMI S A DE C V,CALLE BERNAL DIAZ DEL CASTILLO 236,MORELIA,MICHOACAN,PARAMOUNT EXPORT CO,DESCONOCIDA,COLIMA,Aguacate
2019,2019-02,27/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,10,KILOGRAMO,8,0.8,21594,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-02,15/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19032,KILOGRAMO,42696.77,2.24,21080,MARITIMA,LAZARO CARDENAS - MICH,DISTRIBUIDORA AGRICOLA LA VIA S A DE C V,CARRETERA TACAMBARO PATZCUARO KM 8 S N CENTRO,TACAMBARO,MICHOACAN,ITOCHU CORPORATION,KITA AOYAMA,MICHOACAN,Aguacate
2019,2019-02,05/02/2019,ALEMANIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20800,KILOGRAMO,34840.01,1.68,22295.5,MARITIMA,ALTAMIRA - TAMPS,FRESH GLOBAL M SA DE CV,CALLE 6 653,GUADALAJARA,JALISCO,GREENYARD FRESH GERMANY GMBH,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-02,12/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,10,KILOGRAMO,12.99,1.3,22080,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-02,19/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,10,KILOGRAMO,08.01,0.8,22080,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-02,09/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,35688,1.86,21760,MARITIMA,MANZANILLO - COL,GRUPO WEST PAK DE MEXICO S DE RL DE CV,18 DE MARZO 10 EMILIANO ZAPATA AV REVOLUCION Y ANDADOR PLAN DE A,URUAPAN,MICHOACAN,WEST PAK AVOCADO INC,SKY CANYON DRIVE STE A,COLIMA,Aguacate
2019,2019-02,01/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21696,KILOGRAMO,31449.62,1.45,22010,MARITIMA,TUXPAN - VER,CALAVO DE MEXICO SA DE CV,LBTO ORIENTE 2650 QUIRINDAVARA URUAPAN MICH STA ROSA Y HOSPITAL REGIONAL,URUAPAN,MICHOACAN,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,VERACRUZ,Aguacate
2019,2019-02,05/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,42426.99,2.21,20530,MARITIMA,LAZARO CARDENAS - MICH,AGROINDUSTRIAS DE MICHOACAN SA DE CV,KM 3 6 CARR TACAMBARO PATZCUARO SN CARR TACAMBARO Y PATZCUARO,TACAMBARO,MICHOACAN,SUMIFRU JAPAN CORPORATION,HONMACHI SHIBUYA KU,MICHOACAN,Aguacate
2019,2019-02,05/02/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,29040.01,1.38,22400,MARITIMA,ALTAMIRA - TAMPS,ORGANTO DE MEXICO SA DE CV,PASE DE LA REFORMA 243,CUAUHTEMOC,DISTRITO FEDERAL,GROWERS AND MORE BV,RIDDERKERK,TAMAULIPAS,Aguacate
2019,2019-02,05/02/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21056,KILOGRAMO,38127.98,1.81,45072,MARITIMA,ALTAMIRA - TAMPS,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,GEORGES HELFER SA,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-02,21/02/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,44365.2,2.1,25291,MARITIMA,ALTAMIRA - TAMPS,BEST PRODUCE S DE RL DE CV,AV EMPRESARIOS 135 COL PUERTA DE HIERRO ZAPOPAN,ZAPOPAN,JALISCO,GEORGES HELFER SA,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-02,26/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,5040,KILOGRAMO,4871.99,0.97,5040,MARITIMA,MANZANILLO - COL,CALAVO DE MEXICO SA DE CV,LBTO ORIENTE 2650 QUIRINDAVARA URUAPAN MICH STA ROSA Y HOSPITAL REGIONAL,URUAPAN,MICHOACAN,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,COLIMA,Aguacate
2019,2019-02,14/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18640,KILOGRAMO,38079.98,02.04,19540,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-02,19/02/2019,ANGOLA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18720,KILOGRAMO,51480.03,2.75,19500,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-02,14/02/2019,ARGENTINA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21696,KILOGRAMO,35999.99,1.66,23480,MARITIMA,MANZANILLO - COL,MEVI AGUACATES DE CALIDAD S A DE C V,VERDUZCO COL CENTRO,TANCITARO,MICHOACAN,EXPORTADORA Y SERVICIOS EL PARQUE SPA,AV AMERICO VESPUCIO VITACURA,COLIMA,Aguacate
2019,2019-02,12/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,17500.8,KILOGRAMO,43344.02,2.48,19737.6,MARITIMA,MANZANILLO - COL,GRUPO WEST PAK DE MEXICO S DE RL DE CV,18 DE MARZO 10 EMILIANO ZAPATA AV REVOLUCION Y ANDADOR PLAN DE A,URUAPAN,MICHOACAN,WEST PAK AVOCADO INC,SKY CANYON DRIVE STE A,COLIMA,Aguacate
2019,2019-02,12/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,39071.99,02.03,19200,MARITIMA,MANZANILLO - COL,AVOCADOS DE JALISCO S A P I DE C V,AV TECNOLOGICO 390,CIUDAD GUZMAN,JALISCO,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,COLIMA,Aguacate
2019,2019-02,14/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19449.6,KILOGRAMO,35241.6,1.81,21747.2,MARITIMA,MANZANILLO - COL,GRUPO WEST PAK DE MEXICO S DE RL DE CV,18 DE MARZO 10 EMILIANO ZAPATA AV REVOLUCION Y ANDADOR PLAN DE A,URUAPAN,MICHOACAN,WEST PAK AVOCADO INC,SKY CANYON DRIVE STE A,COLIMA,Aguacate
2019,2019-02,28/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,16440,KILOGRAMO,40307.99,2.45,18040,MARITIMA,LAZARO CARDENAS - MICH,COMERCIALIZADORA GLOBAL FRUT S DE RL DE CV,CARRETERA URUAPAN SAN JUAN NUEVO KM5,URUAPAN,MICHOACAN,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,MICHOACAN,Aguacate
2019,2019-02,25/02/2019,ANGOLA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19088,KILOGRAMO,51935.98,2.72,21030,MARITIMA,MANZANILLO - COL,PROMOTORA MEXICANA GAITAN SA DE CV,BLO E CALLE SEIS 628 630 630A MERCADO DE ABASTOS AV DEL MERCADO Y AV MANDARINA,GUADALAJARA,JALISCO,ZHEJIANG OHENG IMPORT AND EXPORT CO LTD,HENGNAN ROAD,COLIMA,Aguacate
2019,2019-02,15/02/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,40920.01,1.94,22500,MARITIMA,ALTAMIRA - TAMPS,AVO SELECT SA DE CV,CARR ESTATAL LIBRE CIUDAD GUZMAN ZAPOTILTIC MARGEN IZQUIERDO KM 3 5 ZAPOTLAN EL GRANDE CIUDAD GU,CIUDAD GUZMAN,JALISCO,SARL RG FRANCE,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-02,27/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,43199.99,02.05,22080,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-02,26/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18881.5,KILOGRAMO,49583.48,2.63,21217.5,MARITIMA,MANZANILLO - COL,GRUPO EMPAQUE ROQUIN S A DE C V,AV FRANCISCO J MUJICA,TINGUINDIN,MICHOACAN,JWM ASIA KK,SEISHIN BLDG 5F SHINJUKU SHINJUKU KU,COLIMA,Aguacate
2019,2019-02,28/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,16740,KILOGRAMO,40852.48,2.44,18989.9,MARITIMA,LAZARO CARDENAS - MICH,MORIBITO DE MEXICO S DE RL,MAZATLAN 104 201 LA MAGDALENA GRAN PARADA Y JUAN N LOPEZ,URUAPAN,MICHOACAN,URASE USA COMPANY LLC,BARRANCA PARKWAY,MICHOACAN,Aguacate
2019,2019-02,21/02/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20832,KILOGRAMO,45650.39,2.19,22320,MARITIMA,ALTAMIRA - TAMPS,GRUPO DG FRESH S DE RL DE CV,ALVARO OBREGON 305,GOMEZ FARIAS,JALISCO,YEX BV,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-02,25/02/2019,ANGOLA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,38400.02,2,21080,MARITIMA,MANZANILLO - COL,FRUTAS FINAS SANCHEZ HNOS S A DE C V,CARRETERA PERIBAN URUAPAN COL CENTRO SN,PERIBAN,MICHOACAN,SANCHEZ HASS AVOCADOS CORP,9208 S CAGE BLVD SUITE,COLIMA,Aguacate
2019,2019-02,12/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,1808,KILOGRAMO,4159.97,2.3,21277.2,MARITIMA,MANZANILLO - COL,FRUTAS FINAS DE VALLES DE MICHOACAN S A DE C V,CALZADA LAZARO CARADENAS 2000 SANTA CLARA DEL COBRE C IRA Y C,SALVADOR ESCALANTE,MICHOACAN,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,COLIMA,Aguacate
2019,2019-02,13/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,10,KILOGRAMO,14.02,1.4,22080,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-02,12/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,31449.61,1.64,20500,MARITIMA,LAZARO CARDENAS - MICH,CALAVO DE MEXICO SA DE CV,LBTO ORIENTE 2650 QUIRINDAVARA URUAPAN MICH STA ROSA Y HOSPITAL REGIONAL,URUAPAN,MICHOACAN,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,MICHOACAN,Aguacate
2019,2019-02,18/02/2019,ANGOLA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,5760,KILOGRAMO,14880.02,2.58,20800,MARITIMA,MANZANILLO - COL,FRUTIVAL SA DE CV,TATA VASCO 736 A LOMAS DEL VALLE SUR ENT PROL MOCTEZUMA Y PROL COLIMA,URUAPAN,MICHOACAN,SHANGHAI GOODFARMER BANANA CO LTD,ROOM 1211 BUILDING 2 XINYANG ROAD,COLIMA,Aguacate
2019,2019-02,21/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21696,KILOGRAMO,44352.01,02.04,21696,MARITIMA,TUXPAN - VER,DEL MONTE GRUPO COMERCIAL SA DE CV,SAN LORENZO 106 201 DEL VALLE INSURGENTES Y MANZANAS,COYOACAN,DISTRITO FEDERAL,DEL MONTE FRESH PRODUCE NA INC,SEVILLA AVENUE,VERACRUZ,Aguacate
2019,2019-02,28/02/2019,CHILE,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21696,KILOGRAMO,26063.98,1.2,22896,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-02,07/02/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,24148.59,1.14,22840,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-02,15/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19144,KILOGRAMO,40560.01,2.12,19640,MARITIMA,LAZARO CARDENAS - MICH,EMPACADORA DE AGUACATES SAN LORENZO S A DE C V,KM 2 5 CARR URUAPAN SN J NVO SN JICALAN SR,URUAPAN,MICHOACAN,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,MICHOACAN,Aguacate
2019,2019-02,22/02/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22400,KILOGRAMO,57344.02,2.56,24400,MARITIMA,ALTAMIRA - TAMPS,VALENCIA ESPINOSA RAMON,PROL VERACRUZ 2316 COLORIN OYAMEL Y ENCINO,URUAPAN,MICHOACAN,NATURE S PRIDE,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-02,28/02/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22070.4,KILOGRAMO,47666.7,2.16,23690.4,MARITIMA,ALTAMIRA - TAMPS,COMERCIALIZADORA DE FRUTAS ACAPULCO SA DE CV,CARR ZAMORA LOS REYES KM 37 5 SAN JUANICO SIN REFERENCIAS,TINGUINDIN,MICHOACAN,AZ FRANCE SA,ZAC DU MIN AVENUE JOSEPH PIERRE BOITELET,TAMAULIPAS,Aguacate
2019,2019-02,19/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,4,KILOGRAMO,0.98,0.25,17650,MARITIMA,LAZARO CARDENAS - MICH,CALAVO DE MEXICO SA DE CV,LBTO ORIENTE 2650 QUIRINDAVARA URUAPAN MICH STA ROSA Y HOSPITAL REGIONAL,URUAPAN,MICHOACAN,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,MICHOACAN,Aguacate
2019,2019-02,27/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,10,KILOGRAMO,8,0.8,21000,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-02,08/02/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21696,KILOGRAMO,39552.02,1.82,21696,MARITIMA,TUXPAN - VER,DEL MONTE GRUPO COMERCIAL SA DE CV,SAN LORENZO 106 201 DEL VALLE INSURGENTES Y MANZANAS,COYOACAN,DISTRITO FEDERAL,DEL MONTE FRESH PRODUCE NA INC,SEVILLA AVENUE,VERACRUZ,Aguacate
2019,2019-02,08/02/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19088,KILOGRAMO,44375.01,2.32,22738,MARITIMA,LAZARO CARDENAS - MICH,DISTRIBUIDORA AGRICOLA LA VIA S A DE C V,CARRETERA TACAMBARO PATZCUARO KM 8 S N CENTRO,TACAMBARO,MICHOACAN,ITOCHU CORPORATION,KITA AOYAMA,MICHOACAN,Aguacate
2019,2019-02,23/02/2019,ANGOLA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,49600,2.58,20850,MARITIMA,MANZANILLO - COL,COMERCIALIZADORA GLOBAL FRUT S DE RL DE CV,CARRETERA URUAPAN SAN JUAN NUEVO KM5,URUAPAN,MICHOACAN,QINGDAO UNIPAC COMMERCE AND TRADE CO LTD,JUNFENG ROAD UNIT 1 RD BUILDING,COLIMA,Aguacate
2019,2019-02,28/02/2019,COREA DEL SUR,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,39736,02.07,20000,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
